date,rookery,section,obs,resample,count
8/14/16,VOS,14,RRR,1,3
8/14/16,VOS,14,RRR,1,4
8/14/16,VOS,13,RRR,1,0
8/14/16,VOS,13,RRR,1,2
8/14/16,VOS,13,RRR,1,1
8/14/16,VOS,13,RRR,1,5
8/14/16,VOS,13,RRR,1,3
8/14/16,VOS,13,RRR,1,4
8/14/16,VOS,13,RRR,1,0
8/14/16,VOS,13,RRR,1,3
8/14/16,VOS,13,RRR,1,6
8/14/16,VOS,13,RRR,1,3
8/14/16,VOS,13,RRR,1,4
8/14/16,VOS,13,RRR,1,5
8/14/16,VOS,13,RRR,1,3
8/14/16,VOS,13,RRR,1,3
8/14/16,VOS,13,RRR,1,2
8/14/16,VOS,13,RRR,1,1
8/14/16,VOS,13,RRR,1,2
8/14/16,VOS,13,RRR,1,2
8/14/16,VOS,13,RRR,1,6
8/14/16,VOS,13,RRR,1,2
8/14/16,VOS,12,RRR,1,4
8/14/16,VOS,12,RRR,1,2
8/14/16,VOS,12,RRR,1,3
8/14/16,VOS,12,RRR,1,3
8/14/16,VOS,12,RRR,1,1
8/14/16,VOS,12,RRR,1,1
8/14/16,VOS,12,RRR,1,3
8/14/16,VOS,12,RRR,1,2
8/14/16,VOS,11,RRR,1,3
8/14/16,VOS,11,RRR,1,2
8/14/16,VOS,11,RRR,1,6
8/14/16,VOS,10,RRR,1,2
8/14/16,VOS,10,RRR,1,2
8/14/16,VOS,9,RRR,1,2
8/14/16,VOS,9,RRR,1,2
8/14/16,VOS,9,RRR,1,6
8/14/16,VOS,9,RRR,1,4
8/14/16,VOS,8,RRR,1,3
8/14/16,VOS,8,RRR,1,1
8/14/16,VOS,8,RRR,1,2
8/14/16,VOS,8,RRR,1,3
8/14/16,VOS,8,RRR,1,3
8/14/16,VOS,7,RRR,1,3
8/14/16,VOS,7,RRR,1,3
8/14/16,VOS,7,RRR,1,6
8/14/16,VOS,7,RRR,1,6
8/14/16,VOS,6,RRR,1,4
8/14/16,VOS,6,RRR,1,3
8/14/16,VOS,6,RRR,1,3
8/14/16,VOS,6,RRR,1,2
8/14/16,VOS,6,RRR,1,4
8/14/16,VOS,6,RRR,1,1
8/14/16,VOS,6,RRR,1,1
8/14/16,VOS,6,RRR,1,1
8/14/16,VOS,6,RRR,1,2
8/14/16,VOS,6,RRR,1,1
8/14/16,VOS,6,RRR,1,2
8/14/16,VOS,6,RRR,1,5
8/14/16,VOS,6,RRR,1,2
8/14/16,VOS,6,RRR,1,3
8/14/16,VOS,6,RRR,1,1
8/14/16,VOS,6,RRR,1,3
8/14/16,VOS,6,RRR,1,5
8/14/16,VOS,5,RRR,1,3
8/14/16,VOS,5,RRR,1,2
8/14/16,VOS,5,RRR,1,6
8/14/16,VOS,5,RRR,1,4
8/14/16,VOS,5,RRR,1,1
8/14/16,VOS,5,RRR,1,3
8/14/16,VOS,5,RRR,1,2
8/14/16,VOS,5,RRR,1,3
8/14/16,VOS,5,RRR,1,4
8/14/16,VOS,5,RRR,1,2
8/14/16,VOS,4,RRR,1,4
8/14/16,VOS,4,RRR,1,1
8/14/16,VOS,4,RRR,1,2
8/14/16,VOS,4,RRR,1,1
8/14/16,VOS,4,RRR,1,3
8/14/16,VOS,4,RRR,1,5
8/14/16,VOS,4,RRR,1,1
8/14/16,VOS,4,RRR,1,6
8/14/16,VOS,3,RRR,1,3
8/14/16,VOS,3,RRR,1,4
8/14/16,VOS,3,RRR,1,2
8/14/16,VOS,3,RRR,1,3
8/14/16,VOS,3,RRR,1,4
8/14/16,VOS,2,RRR,1,7
8/14/16,VOS,2,RRR,1,1
8/14/16,VOS,1,RRR,1,1
8/14/16,VOS,1,RRR,1,3
8/14/16,VOS,1,RRR,1,3
8/14/16,VOS,1,RRR,1,1
8/14/16,VOS,1,RRR,1,4
8/14/16,VOS,1,RRR,1,4
8/15/16,TOL,8,RRR,1,2
8/15/16,TOL,8,RRR,1,4
8/15/16,TOL,8,RRR,1,1
8/15/16,TOL,8,RRR,1,2
8/15/16,TOL,8,RRR,1,6
8/15/16,TOL,8,RRR,1,4
8/15/16,TOL,8,RRR,1,5
8/15/16,TOL,8,RRR,1,5
8/15/16,TOL,7,RRR,1,5
8/15/16,TOL,7,RRR,1,2
8/15/16,TOL,7,RRR,1,1
8/15/16,TOL,7,RRR,1,6
8/15/16,TOL,7,RRR,1,6
8/15/16,TOL,7,RRR,1,2
8/15/16,TOL,7,RRR,1,2
8/15/16,TOL,7,RRR,1,4
8/15/16,TOL,7,RRR,1,3
8/15/16,TOL,7,RRR,1,1
8/15/16,TOL,6,RRR,1,2
8/15/16,TOL,6,RRR,1,5
8/15/16,TOL,6,RRR,1,0
8/15/16,TOL,6,RRR,1,1
8/15/16,TOL,6,RRR,1,1
8/15/16,TOL,6,RRR,1,3
8/15/16,TOL,6,RRR,1,2
8/15/16,TOL,6,RRR,1,3
8/15/16,TOL,6,RRR,1,3
8/15/16,TOL,5,RRR,1,6
8/15/16,TOL,5,RRR,1,3
8/15/16,TOL,5,RRR,1,1
8/15/16,TOL,5,RRR,1,2
8/15/16,TOL,4,RRR,1,2
8/15/16,TOL,4,RRR,1,9
8/15/16,TOL,4,RRR,1,4
8/15/16,TOL,3,RRR,1,6
8/15/16,TOL,2,RRR,1,3
8/15/16,TOL,2,RRR,1,1
8/15/16,TOL,1,RRR,1,1
8/15/16,TOL,1,RRR,1,2
8/15/16,LZA,1,RRR,1,1
8/15/16,LZA,1,RRR,1,1
8/15/16,LZA,2,RRR,1,3
8/15/16,LZA,2,RRR,1,5
8/15/16,LZA,2,RRR,1,1
8/15/16,LZA,2,RRR,1,2
8/15/16,LZA,2,RRR,1,0
8/15/16,LZA,3,RRR,1,2
8/15/16,LZA,3,RRR,1,8
8/15/16,LZA,3,RRR,1,3
8/15/16,LZA,3,RRR,1,3
8/15/16,LZA,3,RRR,1,4
8/15/16,LZA,3,RRR,1,1
8/15/16,LZA,3,RRR,1,1
8/15/16,LZA,3,RRR,1,1
8/15/16,LZA,4,RRR,1,2
8/15/16,LZA,4,RRR,1,4
8/15/16,LZA,4,RRR,1,2
8/15/16,LZA,4,RRR,1,4
8/15/16,LZA,4,RRR,1,7
8/15/16,LZA,5,RRR,1,3
8/15/16,LZA,5,RRR,1,2
8/15/16,LZA,5,RRR,1,2
8/15/16,LZA,5,RRR,1,2
8/15/16,LZA,5,RRR,1,3
8/15/16,LZA,5,RRR,1,6
8/15/16,LZA,5,RRR,1,4
8/15/16,LZA,6,RRR,1,3
8/15/16,LZA,6,RRR,1,5
8/15/16,LZA,6,RRR,1,2
8/15/16,LZA,6,RRR,1,5
8/15/16,LZA,6,RRR,1,3
8/15/16,LZA,6,RRR,1,2
8/15/16,LZA,6,RRR,1,4
8/15/16,LZA,6,RRR,1,2
8/15/16,LZA,6,RRR,1,2
8/15/16,LZA,6,RRR,1,4
8/15/16,LZA,6,RRR,1,2
8/15/16,LZA,6,RRR,1,4
8/16/16,ZAR,2,RRR,1,2
8/16/16,ZAR,2,RRR,1,0
8/16/16,ZAR,2,RRR,1,3
8/16/16,ZAR,2,RRR,1,5
8/16/16,ZAR,2,RRR,1,4
8/16/16,ZAR,2,RRR,1,4
8/16/16,ZAR,2,RRR,1,2
8/16/16,ZAR,1,RRR,1,5
8/16/16,ZAR,1,RRR,1,3
8/16/16,ZAR,1,RRR,1,4
8/16/16,ZAR,1,RRR,1,2
8/16/16,ZAR,1,RRR,1,5
8/16/16,ZAR,1,RRR,1,5
8/16/16,ZAR,1,RRR,1,3
8/16/16,ZAR,1,RRR,1,3
8/16/16,ZAR,1,RRR,1,4
8/16/16,ZAR,1,RRR,1,3
8/16/16,ZAR,1,RRR,1,4
8/16/16,ZAR,1,RRR,1,7
8/16/16,ZAR,1,RRR,1,4
8/16/16,ZAR,1,RRR,1,1
8/16/16,ZAR,1,RRR,1,5
8/16/16,ZAR,1,RRR,1,6
8/16/16,ZAR,1,RRR,1,3
8/16/16,ZAR,1,RRR,1,10
8/16/16,ZAR,1,RRR,1,2
8/16/16,ZAR,1,RRR,1,2
8/16/16,ZAR,1,RRR,1,5
8/16/16,ZAR,1,RRR,1,3
8/16/16,ZAR,1,RRR,1,2
8/16/16,ZAR,1,RRR,1,2
8/16/16,ZAR,1,RRR,1,2
8/16/16,ZAR,1,RRR,1,2
8/16/16,ZAR,1,RRR,1,1
8/16/16,ZAR,1,RRR,1,3
8/16/16,LUK,1,RRR,1,4
8/16/16,LUK,1,RRR,1,3
8/16/16,LUK,1,RRR,1,4
8/16/16,LUK,1,RRR,1,4
8/16/16,LUK,1,RRR,1,3
8/16/16,LUK,1,RRR,1,3
8/16/16,LUK,1,RRR,1,1
8/16/16,LUK,1,RRR,1,3
8/16/16,LUK,1,RRR,1,5
8/16/16,LUK,1,RRR,1,3
8/16/16,LUK,1,RRR,1,5
8/16/16,LUK,1,RRR,1,3
8/16/16,LUK,1,RRR,1,2
8/16/16,LUK,1,RRR,1,8
8/16/16,LUK,1,RRR,1,5
8/16/16,LUK,1,RRR,1,0
8/16/16,LUK,1,RRR,1,1
8/16/16,LUK,1,RRR,1,3
8/16/16,LUK,1,RRR,1,2
8/16/16,LUK,2,RRR,1,3
8/16/16,LUK,2,RRR,1,3
8/16/16,LUK,2,RRR,1,2
8/16/16,LUK,2,RRR,1,4
8/16/16,LUK,2,RRR,1,3
8/16/16,KIT,0,RRR,1,4
8/16/16,KIT,1,RRR,1,3
8/16/16,KIT,2,RRR,1,3
8/16/16,KIT,2,RRR,1,4
8/16/16,KIT,2,RRR,1,3
8/16/16,KIT,2,RRR,1,1
8/16/16,KIT,3,RRR,1,2
8/16/16,KIT,3,RRR,1,2
8/16/16,KIT,3,RRR,1,4
8/16/16,KIT,3,RRR,1,3
8/16/16,KIT,3,RRR,1,1
8/16/16,KIT,3,RRR,1,3
8/16/16,KIT,4,RRR,1,0
8/16/16,KIT,4,RRR,1,1
8/16/16,KIT,4,RRR,1,4
8/16/16,KIT,4,RRR,1,2
8/16/16,KIT,4,RRR,1,1
8/16/16,KIT,4,RRR,1,2
8/16/16,KIT,4,RRR,1,6
8/16/16,KIT,4,RRR,1,2
8/16/16,KIT,5,RRR,1,1
8/16/16,KIT,5,RRR,1,4
8/16/16,KIT,5,RRR,1,2
8/16/16,KIT,5,RRR,1,2
8/16/16,KIT,5,RRR,1,3
8/16/16,POL,2,RRR,1,2
8/16/16,POL,2,RRR,1,5
8/16/16,POL,2,RRR,1,3
8/16/16,POL,2,RRR,1,2
8/16/16,POL,2,RRR,1,4
8/16/16,POL,2,RRR,1,0
8/16/16,POL,2,RRR,1,1
8/16/16,POL,2,RRR,1,5
8/16/16,POL,2,RRR,1,1
8/16/16,POL,2,RRR,1,3
8/16/16,POL,2,RRR,1,2
8/16/16,POL,2,RRR,1,4
8/16/16,POL,2,RRR,1,4
8/16/16,POL,2,RRR,1,1
8/16/16,POL,2,RRR,1,3
8/16/16,POL,2,RRR,1,2
8/16/16,POL,2,RRR,1,1
8/16/16,POL,2,RRR,1,2
8/16/16,POL,2,RRR,1,4
8/16/16,POL,2,RRR,1,3
8/16/16,POL,2,RRR,1,2
8/16/16,POL,1,RRR,1,4
8/16/16,POL,1,RRR,1,3
8/16/16,POL,1,RRR,1,3
8/16/16,POL,1,RRR,1,4
8/16/16,POL,1,RRR,1,2
8/16/16,POL,1,RRR,1,2
8/16/16,POL,1,RRR,1,2
8/16/16,POL,1,RRR,1,3
8/16/16,POL,1,RRR,1,3
8/16/16,POL,1,RRR,1,1
8/16/16,POL,1,RRR,1,4
8/16/16,POL,1,RRR,1,2
8/17/16,REE,10,RRR,1,2
8/17/16,REE,10,RRR,1,4
8/17/16,REE,10,RRR,1,3
8/17/16,REE,10,RRR,1,4
8/17/16,REE,10,RRR,1,7
8/17/16,REE,10,RRR,1,5
8/17/16,REE,9,RRR,1,2
8/17/16,REE,9,RRR,1,4
8/17/16,REE,9,RRR,1,1
8/17/16,REE,9,RRR,1,3
8/17/16,REE,9,RRR,1,1
8/17/16,REE,9,RRR,1,2
8/17/16,REE,9,RRR,1,5
8/17/16,REE,9,RRR,1,2
8/17/16,REE,9,RRR,1,3
8/17/16,REE,9,RRR,1,5
8/17/16,REE,9,RRR,1,4
8/17/16,REE,8,RRR,1,1
8/17/16,REE,8,RRR,1,3
8/17/16,REE,8,RRR,1,5
8/17/16,REE,8,RRR,1,0
8/17/16,REE,8,RRR,1,2
8/17/16,REE,8,RRR,1,2
8/17/16,REE,8,RRR,1,4
8/17/16,REE,8,RRR,1,3
8/17/16,REE,8,RRR,1,4
8/17/16,REE,8,RRR,1,1
8/17/16,REE,8,RRR,1,3
8/17/16,REE,8,RRR,1,2
8/17/16,REE,8,RRR,1,2
8/17/16,REE,8,RRR,1,4
8/17/16,REE,67,RRR,1,1
8/17/16,REE,67,RRR,1,2
8/17/16,REE,67,RRR,1,0
8/17/16,REE,67,RRR,1,1
8/17/16,REE,67,RRR,1,4
8/17/16,REE,67,RRR,1,1
8/17/16,REE,67,RRR,1,6
8/17/16,REE,67,RRR,1,5
8/17/16,REE,67,RRR,1,3
8/17/16,REE,67,RRR,1,1
8/17/16,REE,67,RRR,1,2
8/17/16,REE,67,RRR,1,4
8/17/16,REE,67,RRR,1,2
8/17/16,REE,67,RRR,1,5
8/17/16,REE,67,RRR,1,2
8/17/16,REE,67,RRR,1,5
8/17/16,REE,67,RRR,1,0
8/17/16,REE,67,RRR,1,1
8/17/16,REE,5,RRR,1,3
8/17/16,REE,5,RRR,1,1
8/17/16,REE,5,RRR,1,5
8/17/16,REE,5,RRR,1,3
8/17/16,REE,5,RRR,1,1
8/17/16,REE,5,RRR,1,1
8/17/16,REE,5,RRR,1,2
8/17/16,REE,4,RRR,1,2
8/17/16,REE,4,RRR,1,3
8/17/16,REE,4,RRR,1,2
8/17/16,REE,4,RRR,1,4
8/17/16,REE,4,RRR,1,5
8/17/16,REE,4,RRR,1,3
8/17/16,REE,4,RRR,1,3
8/17/16,REE,4,RRR,1,2
8/17/16,REE,4,RRR,1,4
8/17/16,REE,4,RRR,1,3
8/17/16,REE,4,RRR,1,2
8/17/16,REE,4,RRR,1,5
8/17/16,REE,4,RRR,1,6
8/17/16,REE,4,RRR,1,2
8/17/16,REE,4,RRR,1,2
8/17/16,REE,4,RRR,1,4
8/17/16,REE,3,RRR,1,2
8/17/16,REE,3,RRR,1,2
8/17/16,REE,3,RRR,1,3
8/17/16,REE,3,RRR,1,1
8/17/16,REE,3,RRR,1,1
8/17/16,REE,3,RRR,1,2
8/17/16,REE,3,RRR,1,5
8/17/16,REE,3,RRR,1,3
8/17/16,REE,2,RRR,1,3
8/17/16,REE,2,RRR,1,3
8/17/16,REE,2,RRR,1,3
8/17/16,REE,2,RRR,1,2
8/17/16,REE,2,RRR,1,5
8/17/16,REE,2,RRR,1,4
8/17/16,REE,2,RRR,1,1
8/17/16,REE,2,RRR,1,3
8/17/16,REE,2,RRR,1,5
8/17/16,REE,2,RRR,1,5
8/17/16,REE,2,RRR,1,3
8/17/16,REE,2,RRR,1,2
8/17/16,REE,2,RRR,1,2
8/17/16,REE,2,RRR,1,3
8/17/16,REE,2,RRR,1,6
8/17/16,REE,2,RRR,1,1
8/17/16,REE,2,RRR,1,5
8/17/16,REE,2,RRR,1,1
8/17/16,REE,2,RRR,1,2
8/17/16,REE,2,RRR,1,5
8/17/16,REE,2,RRR,1,4
8/17/16,REE,1,RRR,1,1
8/17/16,REE,1,RRR,1,2
8/17/16,REE,1,RRR,1,1
8/17/16,REE,1,RRR,1,3
8/17/16,REE,1,RRR,1,0
8/17/16,REE,1,RRR,1,3
8/17/16,ARD,1,RRR,1,3
8/17/16,ARD,1,RRR,1,4
8/17/16,ARD,1,RRR,1,4
8/17/16,ARD,1,RRR,1,3
8/17/16,GOR,6,RRR,1,3
8/17/16,GOR,6,RRR,1,2
8/17/16,GOR,6,RRR,1,3
8/17/16,GOR,5,RRR,1,1
8/17/16,GOR,5,RRR,1,3
8/17/16,GOR,5,RRR,1,5
8/17/16,GOR,5,RRR,1,6
8/17/16,GOR,4,RRR,1,4
8/17/16,GOR,4,RRR,1,2
8/17/16,GOR,3,RRR,1,3
8/17/16,GOR,3,RRR,1,5
8/17/16,GOR,3,RRR,1,6
8/17/16,GOR,3,RRR,1,7
8/17/16,GOR,3,RRR,1,2
8/17/16,GOR,3,RRR,1,3
8/17/16,GOR,3,RRR,1,5
8/17/16,GOR,3,RRR,1,4
8/17/16,GOR,3,RRR,1,1
8/17/16,GOR,3,RRR,1,1
8/17/16,GOR,3,RRR,1,4
8/17/16,GOR,3,RRR,1,1
8/17/16,GOR,3,RRR,1,1
8/17/16,GOR,3,RRR,1,2
8/17/16,GOR,3,RRR,1,5
8/17/16,GOR,2,RRR,1,3
8/17/16,GOR,2,RRR,1,3
8/17/16,GOR,2,RRR,1,0
8/17/16,GOR,2,RRR,1,2
8/17/16,GOR,2,RRR,1,2
8/17/16,GOR,2,RRR,1,2
8/17/16,GOR,2,RRR,1,3
8/17/16,GOR,2,RRR,1,2
8/17/16,GOR,2,RRR,1,4
8/17/16,GOR,2,RRR,1,1
8/17/16,GOR,1,RRR,1,1
8/17/16,GOR,1,RRR,1,6
8/17/16,GOR,1,RRR,1,2
8/17/16,GOR,1,RRR,1,2
8/17/16,GOR,1,RRR,1,6
8/17/16,GOR,1,RRR,1,1
8/17/16,GOR,1,RRR,1,3
8/17/16,GOR,1,RRR,1,2
8/17/16,GOR,1,RRR,1,1
8/17/16,GOR,1,RRR,1,3
8/17/16,GOR,1,RRR,1,1
8/18/16,MOR,0,RRR,2,3
8/18/16,MOR,0,RRR,2,2
8/18/16,MOR,0,RRR,2,3
8/18/16,MOR,0,RRR,2,4
8/18/16,MOR,0,RRR,2,1
8/18/16,MOR,0,RRR,2,2
8/18/16,MOR,0,RRR,2,2
8/18/16,MOR,0,RRR,2,3
8/18/16,MOR,0,RRR,2,1
8/18/16,MOR,0,RRR,2,1
8/18/16,MOR,0,RRR,2,2
8/18/16,MOR,0,RRR,2,2
8/18/16,MOR,0,RRR,2,1
8/18/16,MOR,1,RRR,2,2
8/18/16,MOR,1,RRR,2,1
8/18/16,MOR,1,RRR,2,4
8/18/16,MOR,1,RRR,2,6
8/18/16,MOR,1,RRR,2,2
8/18/16,MOR,1,RRR,2,1
8/18/16,MOR,1,RRR,2,1
8/18/16,MOR,1,RRR,2,5
8/18/16,MOR,1,RRR,2,2
8/18/16,MOR,1,RRR,2,5
8/18/16,MOR,1,RRR,2,3
8/18/16,MOR,1,RRR,2,3
8/18/16,MOR,1,RRR,2,2
8/18/16,MOR,1,RRR,2,3
8/18/16,MOR,2,RRR,2,3
8/18/16,MOR,2,RRR,2,6
8/18/16,MOR,2,RRR,2,1
8/18/16,MOR,2,RRR,2,4
8/18/16,MOR,2,RRR,2,2
8/18/16,MOR,2,RRR,2,3
8/18/16,MOR,2,RRR,2,2
8/18/16,MOR,2,RRR,2,2
8/18/16,MOR,2,RRR,2,3
8/18/16,MOR,2,RRR,2,2
8/18/16,MOR,2,RRR,2,3
8/18/16,MOR,2,RRR,2,5
8/18/16,MOR,2,RRR,2,3
8/18/16,MOR,2,RRR,2,4
8/18/16,MOR,2,RRR,2,4
8/18/16,MOR,3,RRR,2,3
8/18/16,MOR,3,RRR,2,4
8/18/16,MOR,3,RRR,2,4
8/18/16,MOR,3,RRR,2,4
8/18/16,MOR,3,RRR,2,3
8/18/16,MOR,3,RRR,2,4
8/18/16,MOR,3,RRR,2,8
8/18/16,MOR,3,RRR,2,5
8/18/16,MOR,3,RRR,2,4
8/18/16,MOR,3,RRR,2,7
8/18/16,MOR,3,RRR,2,4
8/18/16,MOR,3,RRR,2,3
8/18/16,MOR,3,RRR,2,2
8/18/16,MOR,3,RRR,2,3
8/18/16,MOR,3,RRR,2,3
8/18/16,MOR,3,RRR,2,5
8/18/16,MOR,3,RRR,2,3
8/18/16,MOR,4,RRR,2,6
8/18/16,MOR,4,RRR,2,4
8/18/16,MOR,4,RRR,2,5
8/18/16,MOR,4,RRR,2,2
8/18/16,MOR,4,RRR,2,0
8/18/16,MOR,4,RRR,2,2
8/18/16,MOR,4,RRR,2,5
8/18/16,MOR,4,RRR,2,3
8/18/16,MOR,4,RRR,2,3
8/18/16,MOR,4,RRR,2,4
8/18/16,MOR,4,RRR,2,3
8/18/16,MOR,4,RRR,2,3
8/18/16,MOR,4,RRR,2,5
8/18/16,MOR,5,RRR,2,4
8/18/16,MOR,5,RRR,2,6
8/18/16,MOR,5,RRR,2,2
8/18/16,MOR,5,RRR,2,4
8/18/16,MOR,5,RRR,2,1
8/18/16,MOR,5,RRR,2,1
8/18/16,MOR,5,RRR,2,3
8/18/16,MOR,5,RRR,2,4
8/18/16,MOR,5,RRR,2,3
8/18/16,MOR,5,RRR,2,3
8/18/16,MOR,5,RRR,2,4
8/18/16,MOR,5,RRR,2,1
8/18/16,MOR,5,RRR,2,2
8/18/16,MOR,5,RRR,2,3
8/18/16,MOR,5,RRR,2,3
8/18/16,MOR,5,RRR,2,1
8/18/16,MOR,5,RRR,2,4
8/18/16,MOR,5,RRR,2,2
8/18/16,MOR,5,RRR,2,4
8/18/16,MOR,5,RRR,2,2
8/18/16,MOR,6,RRR,2,3
8/18/16,MOR,6,RRR,2,3
8/18/16,MOR,6,RRR,2,5
8/18/16,MOR,6,RRR,2,8
8/18/16,MOR,6,RRR,2,6
8/18/16,MOR,6,RRR,2,3
8/18/16,MOR,6,RRR,2,5
8/18/16,MOR,6,RRR,2,7
8/18/16,MOR,6,RRR,2,3
8/18/16,MOR,6,RRR,2,2
8/18/16,MOR,6,RRR,2,3
8/18/16,MOR,6,RRR,2,4
8/18/16,MOR,6,RRR,2,2
8/18/16,MOR,6,RRR,2,5
8/18/16,LZA,1,RRR,2,3
8/18/16,LZA,1,RRR,2,2
8/18/16,LZA,2,RRR,2,3
8/18/16,LZA,2,RRR,2,3
8/18/16,LZA,2,RRR,2,4
8/18/16,LZA,3,RRR,2,4
8/18/16,LZA,3,RRR,2,2
8/18/16,LZA,3,RRR,2,5
8/18/16,LZA,3,RRR,2,5
8/18/16,LZA,3,RRR,2,1
8/18/16,LZA,4,RRR,2,3
8/18/16,LZA,4,RRR,2,5
8/18/16,LZA,4,RRR,2,2
8/18/16,LZA,4,RRR,2,3
8/18/16,LZA,4,RRR,2,4
8/18/16,LZA,5,RRR,2,1
8/18/16,LZA,5,RRR,2,1
8/18/16,LZA,5,RRR,2,4
8/18/16,LZA,5,RRR,2,5
8/18/16,LZA,5,RRR,2,2
8/18/16,LZA,5,RRR,2,1
8/18/16,LZA,5,RRR,2,2
8/18/16,LZA,6,RRR,2,6
8/18/16,LZA,6,RRR,2,4
8/18/16,LZA,6,RRR,2,2
8/18/16,LZA,6,RRR,2,3
8/18/16,LZA,6,RRR,2,3
8/18/16,LZA,6,RRR,2,4
8/18/16,LZA,6,RRR,2,4
8/18/16,LZA,6,RRR,2,3
8/18/16,LZA,6,RRR,2,4
8/18/16,LZA,6,RRR,2,4
8/18/16,LZA,6,RRR,2,1
8/18/16,LZA,6,RRR,2,1
8/18/16,LZA,6,RRR,2,2
8/18/16,LZA,6,RRR,2,4
8/18/16,LZA,6,RRR,2,2
8/18/16,LZA,6,RRR,2,4
8/18/16,LZA,6,RRR,2,1
8/18/16,LZA,6,RRR,2,2
8/18/16,LZA,6,RRR,2,0
8/18/16,LZA,6,RRR,2,4
8/18/16,LZA,6,RRR,2,4
8/18/16,LZA,6,RRR,2,2
8/19/16,PCL,7,RRR,1,3
8/19/16,PCL,7,RRR,1,3
8/19/16,PCL,7,RRR,1,3
8/19/16,PCL,7,RRR,1,2
8/19/16,PCL,7,RRR,1,2
8/19/16,PCL,7,RRR,1,4
8/19/16,PCL,7,RRR,1,5
8/19/16,PCL,7,RRR,1,2
8/19/16,PCL,7,RRR,1,1
8/19/16,PCL,7,RRR,1,1
8/19/16,PCL,7,RRR,1,1
8/19/16,PCL,7,RRR,1,3
8/19/16,PCL,7,RRR,1,4
8/19/16,PCL,7,RRR,1,2
8/19/16,PCL,7,RRR,1,3
8/19/16,PCL,7,RRR,1,1
8/19/16,PCL,7,RRR,1,2
8/19/16,PCL,7,RRR,1,2
8/19/16,PCL,7,RRR,1,3
8/19/16,PCL,6,RRR,1,5
8/19/16,PCL,6,RRR,1,6
8/19/16,PCL,6,RRR,1,2
8/19/16,PCL,6,RRR,1,1
8/19/16,PCL,6,RRR,1,2
8/19/16,PCL,6,RRR,1,2
8/19/16,PCL,6,RRR,1,3
8/19/16,PCL,6,RRR,1,3
8/19/16,PCL,6,RRR,1,1
8/19/16,PCL,6,RRR,1,0
8/19/16,PCL,6,RRR,1,2
8/19/16,PCL,6,RRR,1,1
8/19/16,PCL,6,RRR,1,0
8/19/16,PCL,6,RRR,1,1
8/19/16,PCL,6,RRR,1,4
8/19/16,PCL,6,RRR,1,4
8/19/16,PCL,6,RRR,1,1
8/19/16,PCL,5,RRR,1,2
8/19/16,PCL,5,RRR,1,0
8/19/16,PCL,5,RRR,1,2
8/19/16,PCL,5,RRR,1,4
8/19/16,PCL,5,RRR,1,2
8/19/16,PCL,5,RRR,1,3
8/19/16,PCL,5,RRR,1,2
8/19/16,PCL,5,RRR,1,1
8/19/16,PCL,5,RRR,1,2
8/19/16,PCL,5,RRR,1,2
8/19/16,PCL,5,RRR,1,2
8/19/16,PCL,5,RRR,1,2
8/19/16,PCL,5,RRR,1,3
8/19/16,PCL,5,RRR,1,4
8/19/16,PCL,5,RRR,1,2
8/19/16,PCL,4,RRR,1,1
8/19/16,PCL,4,RRR,1,0
8/19/16,PCL,4,RRR,1,3
8/19/16,PCL,4,RRR,1,1
8/19/16,PCL,4,RRR,1,3
8/19/16,PCL,4,RRR,1,3
8/19/16,PCL,4,RRR,1,3
8/19/16,PCL,4,RRR,1,2
8/19/16,PCL,4,RRR,1,4
8/19/16,PCL,4,RRR,1,3
8/19/16,PCL,3,RRR,1,2
8/19/16,PCL,3,RRR,1,4
8/19/16,PCL,3,RRR,1,3
8/19/16,PCL,3,RRR,1,4
8/19/16,PCL,3,RRR,1,1
8/19/16,PCL,3,RRR,1,0
8/19/16,PCL,2,RRR,1,3
8/19/16,PCL,2,RRR,1,5
8/19/16,PCL,2,RRR,1,1
8/19/16,PCL,2,RRR,1,2
8/19/16,PCL,2,RRR,1,4
8/19/16,PCL,2,RRR,1,5
8/19/16,PCL,2,RRR,1,3
8/19/16,PCL,1,RRR,1,1
8/19/16,PCL,1,RRR,1,5
8/19/16,PCL,1,RRR,1,2
8/19/16,PCL,1,RRR,1,4
8/19/16,PCL,1,RRR,1,1
8/19/16,PCL,1,RRR,1,1
8/19/16,PCL,1,RRR,1,3
8/19/16,PCL,1,RRR,1,2
8/19/16,PCL,1,RRR,1,2
8/19/16,PCL,1,RRR,1,3
8/19/16,PCL,1,RRR,1,5
8/19/16,PCL,1,RRR,1,3
8/19/16,PCL,1,RRR,1,4
8/19/16,PCL,1,RRR,1,3
8/19/16,ZAP,1,RRR,1,4
8/19/16,ZAP,1,RRR,1,6
8/19/16,ZAP,1,RRR,1,3
8/19/16,ZAP,2,RRR,1,4
8/19/16,ZAP,2,RRR,1,3
8/19/16,ZAP,2,RRR,1,2
8/19/16,ZAP,2,RRR,1,7
8/19/16,ZAP,2,RRR,1,5
8/19/16,ZAP,2,RRR,1,3
8/19/16,ZAP,3,RRR,1,3
8/19/16,ZAP,3,RRR,1,3
8/19/16,ZAP,3,RRR,1,4
8/19/16,ZAP,3,RRR,1,4
8/19/16,ZAP,3,RRR,1,4
8/19/16,ZAP,4,RRR,1,2
8/19/16,ZAP,4,RRR,1,2
8/19/16,ZAP,4,RRR,1,4
8/19/16,ZAP,4,RRR,1,6
